order_id,customer_name,city,state,product_name,category,quantity,price,total_price,payment_method,order_status,order_date
675,Siya Kaul,Pondicherry,West Bengal,Product_7,Home,2,3238.0,6476.0,Credit Card,Pending,2025-06-16
676,Tushar Loke,Maheshtala,Uttarakhand,Product_31,Books,3,4019.35,12058.05,Cash,Delivered,2025-10-02
677,Vanya Goyal,Udaipur,Telangana,Product_12,Electronics,3,3058.1,9174.3,Cash,Cancelled,2025-12-28
678,Khushi Kuruvilla,Bhilwara,Gujarat,Product_61,Sports,1,2637.43,2637.43,Credit Card,Cancelled,2025-12-29
679,Mehul Ray,Nagaon,Haryana,Product_23,Fashion,3,3334.14,10002.42,UPI,Pending,2026-05-07
680,Aarav Loke,Mango,Maharashtra,Product_55,Home,5,2185.88,10929.4,Cash,Cancelled,2026-01-06
681,Zara Wadhwa,Thanjavur,Arunachal Pradesh,Product_98,Sports,4,2082.17,8328.68,Net Banking,Pending,2025-11-23
682,Hazel Bhardwaj,Ranchi,Odisha,Product_73,Sports,1,4426.59,4426.59,Cash,Shipped,2026-01-07
683,Nitya Char,Bareilly,Maharashtra,Product_49,Fashion,3,1608.86,4826.58,UPI,Shipped,2025-10-15
684,Jivin Tiwari,Ulhasnagar,Sikkim,Product_85,Home,1,3439.36,3439.36,UPI,Delivered,2025-07-31
685,Stuvan Bir,Mira-Bhayandar,Jharkhand,Product_17,Fashion,5,544.13,2720.65,Net Banking,Shipped,2026-02-17
686,Stuvan Goel,Panihati,Karnataka,Product_72,Electronics,5,2073.35,10366.75,Cash,Delivered,2025-07-31
687,Miraya Bose,Phusro,Chhattisgarh,Product_32,Fashion,5,2539.95,12699.75,Credit Card,Cancelled,2025-09-14
688,Ira Kuruvilla,Sirsa,Tamil Nadu,Product_36,Books,5,2346.29,11731.45,UPI,Pending,2025-08-22
689,Advika Reddy,Sambhal,Bihar,Product_98,Home,1,2535.71,2535.71,UPI,Shipped,2025-09-10
690,Khushi Sura,Burhanpur,Manipur,Product_71,Fashion,4,1674.39,6697.56,UPI,Shipped,2025-07-21
691,Nirvi Manda,Kota,Jharkhand,Product_7,Sports,1,4745.68,4745.68,Cash,Shipped,2025-09-23
692,Ishaan Sarma,Kulti,West Bengal,Product_17,Sports,3,1508.89,4526.67,Net Banking,Pending,2025-05-30
693,Anay Bali,Phusro,Madhya Pradesh,Product_50,Home,1,4723.91,4723.91,Credit Card,Shipped,2025-05-30
694,Aaina Kota,Ahmedabad,West Bengal,Product_11,Sports,5,971.55,4857.75,Cash,Pending,2026-03-18
695,Neysa Goel,Guna,Chhattisgarh,Product_75,Electronics,3,2152.28,6456.84,Credit Card,Delivered,2025-06-08
696,Lagan Agarwal,Kirari Suleman Nagar,Bihar,Product_77,Books,1,1672.59,1672.59,UPI,Shipped,2025-10-31
697,Amira Bains,Dharmavaram,Jharkhand,Product_61,Books,1,963.98,963.98,Net Banking,Shipped,2025-09-04
698,Nayantara Garde,Alwar,Bihar,Product_41,Fashion,4,1975.23,7900.92,UPI,Pending,2025-05-28
699,Aarna Choudhry,Muzaffarnagar,Mizoram,Product_28,Books,3,3650.52,10951.56,Net Banking,Delivered,2025-09-29
700,Drishya Kari,Alwar,Himachal Pradesh,Product_73,Electronics,2,2709.67,5419.34,Cash,Pending,2025-06-23
701,Oorja Tak,Sasaram,Assam,Product_87,Fashion,1,427.7,427.7,UPI,Delivered,2025-12-29
702,Jivin Sanghvi,Morena,Punjab,Product_86,Electronics,2,1730.93,3461.86,Net Banking,Pending,2025-08-05
703,Jiya Bhatti,Bhubaneswar,Himachal Pradesh,Product_51,Home,3,4150.01,12450.03,UPI,Cancelled,2025-09-29
704,Nitya Sane,Raipur,Gujarat,Product_34,Home,5,3965.76,19828.8,Net Banking,Pending,2025-09-23
705,Tejas Vig,Rourkela,Tripura,Product_74,Home,4,3123.15,12492.6,UPI,Delivered,2025-11-23
706,Romil Lad,Phagwara,Maharashtra,Product_23,Books,3,941.93,2825.79,UPI,Delivered,2026-05-19
707,Divij Butala,Kharagpur,Meghalaya,Product_91,Fashion,3,470.2,1410.6,UPI,Cancelled,2025-10-25
708,Amani Bumb,Anantapuram,Jharkhand,Product_65,Electronics,2,4549.7,9099.4,Net Banking,Delivered,2026-01-26
709,Riaan Kumer,Ramagundam,Kerala,Product_93,Electronics,2,4799.16,9598.32,Net Banking,Cancelled,2025-08-24
710,Keya Swamy,Guntur,Uttarakhand,Product_23,Home,2,918.88,1837.76,Cash,Pending,2026-04-09
711,Saksham Basak,Jhansi,Kerala,Product_71,Books,3,3963.4,11890.2,Credit Card,Delivered,2025-08-16
712,Azad Bera,Siliguri,West Bengal,Product_44,Fashion,5,207.5,1037.5,UPI,Delivered,2025-11-26
713,Zaina Khalsa,Mysore,Andhra Pradesh,Product_70,Fashion,3,2807.19,8421.57,Cash,Cancelled,2026-05-02
714,Badal Sabharwal,Delhi,Uttar Pradesh,Product_45,Home,3,2412.2,7236.6,UPI,Delivered,2025-09-26
715,Renee Grover,Ajmer,Arunachal Pradesh,Product_70,Electronics,1,3121.1,3121.1,Cash,Pending,2025-10-06
716,Anahi Dugal,Suryapet,Arunachal Pradesh,Product_67,Sports,5,998.26,4991.3,Cash,Shipped,2026-01-03
717,Adira Dugar,Etawah,Uttarakhand,Product_44,Books,5,1880.64,9403.2,Credit Card,Cancelled,2026-03-06
718,Reyansh Sule,Siliguri,Telangana,Product_76,Electronics,4,4084.73,16338.92,Credit Card,Cancelled,2025-12-17
719,Drishya Andra,Jodhpur,West Bengal,Product_92,Fashion,4,2642.12,10568.48,UPI,Cancelled,2025-12-21
720,Divij Mallick,Bhusawal,Bihar,Product_67,Home,5,1767.16,8835.8,Credit Card,Pending,2026-04-29
721,Devansh Sarma,Jaunpur,Meghalaya,Product_90,Fashion,2,3210.14,6420.28,UPI,Delivered,2025-11-07
722,Anahita Iyengar,Nagpur,Rajasthan,Product_9,Sports,2,3426.37,6852.74,Net Banking,Pending,2025-05-25
723,Krish Bhargava,Panvel,Manipur,Product_41,Fashion,4,3126.14,12504.56,Credit Card,Pending,2025-06-21
724,Aaina Sangha,Chandrapur,Jharkhand,Product_59,Books,3,344.33,1032.99,Credit Card,Shipped,2025-08-25
725,Kaira Majumdar,Vellore,Meghalaya,Product_31,Sports,3,2666.72,8000.16,Cash,Pending,2025-07-28
726,Hrishita Joshi,Ahmednagar,Arunachal Pradesh,Product_67,Books,1,2026.65,2026.65,Credit Card,Pending,2026-05-16
727,Anahi Rastogi,Gudivada,Madhya Pradesh,Product_80,Books,3,138.28,414.84,UPI,Cancelled,2025-12-20
728,Anya Chakraborty,Siwan,Arunachal Pradesh,Product_19,Fashion,3,569.51,1708.53,UPI,Delivered,2026-03-28
729,Samar Sekhon,New Delhi,Madhya Pradesh,Product_84,Home,4,3101.53,12406.12,Net Banking,Cancelled,2025-07-01
730,Indrans Yohannan,Davanagere,Arunachal Pradesh,Product_71,Sports,1,4247.73,4247.73,Credit Card,Delivered,2026-05-10
731,Ranbir Kulkarni,Jorhat,Karnataka,Product_38,Electronics,5,744.55,3722.75,Credit Card,Cancelled,2026-03-04
732,Arhaan Yohannan,Bhatpara,Meghalaya,Product_46,Home,4,1889.79,7559.16,UPI,Cancelled,2026-02-28
733,Hiran Rout,Aligarh,Tamil Nadu,Product_21,Electronics,4,1471.52,5886.08,Credit Card,Cancelled,2025-08-14
734,Nayantara Chadha,Proddatur,Andhra Pradesh,Product_2,Home,5,4099.27,20496.35,UPI,Shipped,2026-04-22
735,Samaira Bhandari,Bally,Sikkim,Product_21,Books,1,3938.5,3938.5,Credit Card,Pending,2025-08-18
736,Jivin Agate,Kulti,Rajasthan,Product_77,Sports,1,2236.3,2236.3,Credit Card,Shipped,2025-09-08
737,Riya Suri,Jaipur,Bihar,Product_9,Fashion,4,214.96,859.84,UPI,Cancelled,2025-10-27
738,Samaira Chaudry,Nandyal,Himachal Pradesh,Product_26,Books,4,3914.14,15656.56,UPI,Delivered,2025-09-13
739,Sara Tandon,Raipur,Uttar Pradesh,Product_36,Electronics,3,2762.11,8286.33,Net Banking,Delivered,2025-09-25
740,Rasha Sidhu,Jodhpur,Assam,Product_73,Sports,3,718.89,2156.67,Cash,Shipped,2025-06-22
741,Dhanush Vasa,Tumkur,Goa,Product_70,Books,2,648.04,1296.08,UPI,Shipped,2025-07-09
742,Nayantara Sengupta,Patna,Haryana,Product_96,Electronics,5,4923.21,24616.05,UPI,Pending,2025-12-17
743,Aradhya Datta,Farrukhabad,Nagaland,Product_92,Electronics,1,477.06,477.06,UPI,Shipped,2025-07-17
744,Sana Bala,Ambala,Uttarakhand,Product_69,Books,5,2132.0,10660.0,Cash,Delivered,2025-05-30
745,Kiaan Jayaraman,Hindupur,West Bengal,Product_73,Home,3,3321.99,9965.97,Net Banking,Shipped,2025-11-20
746,Adah Bir,Ongole,Meghalaya,Product_74,Electronics,5,2478.75,12393.75,UPI,Cancelled,2026-03-17
747,Hiran Kade,Mau,Punjab,Product_14,Electronics,3,799.29,2397.87,Cash,Cancelled,2025-11-12
748,Urvi Dash,Jodhpur,Assam,Product_8,Sports,2,1233.61,2467.22,Net Banking,Delivered,2025-12-31
749,Saanvi Yogi,Unnao,Nagaland,Product_77,Fashion,1,2624.21,2624.21,Cash,Cancelled,2025-11-29
750,Bhavin Tandon,Kharagpur,Madhya Pradesh,Product_47,Home,2,137.52,275.04,Cash,Pending,2025-07-24
751,Aarna Raja,Agra,Uttar Pradesh,Product_51,Fashion,3,2394.79,7184.37,UPI,Pending,2026-02-09
752,Zeeshan Ramaswamy,Hospet,Rajasthan,Product_34,Home,4,2311.76,9247.04,UPI,Shipped,2025-11-17
753,Miraan Kuruvilla,Kochi,Andhra Pradesh,Product_54,Books,2,4712.84,9425.68,UPI,Cancelled,2026-03-23
754,Adah Ravi,Bharatpur,Rajasthan,Product_94,Home,3,2999.36,8998.08,Net Banking,Pending,2025-12-12
755,Shamik Saha,Rajkot,Sikkim,Product_53,Fashion,2,393.57,787.14,Cash,Cancelled,2026-01-26
756,Uthkarsh Sule,Tadepalligudem,Mizoram,Product_31,Electronics,2,2249.7,4499.4,Net Banking,Pending,2025-11-26
757,Reyansh Kadakia,Varanasi,Uttarakhand,Product_34,Books,4,2423.4,9693.6,UPI,Shipped,2025-08-23
758,Jiya Suri,Kolhapur,Maharashtra,Product_68,Sports,3,2349.05,7047.15,Cash,Delivered,2026-01-07
759,Riya Batra,Bulandshahr,Arunachal Pradesh,Product_37,Sports,3,3140.05,9420.15,Credit Card,Delivered,2026-04-08
760,Aarna Suresh,Alappuzha,Telangana,Product_96,Home,4,3494.58,13978.32,Credit Card,Delivered,2026-04-24
761,Jayesh Sankar,Noida,Sikkim,Product_70,Books,4,3191.48,12765.92,UPI,Pending,2026-04-10
762,Bhavin Deol,Tadepalligudem,Mizoram,Product_82,Sports,2,2175.14,4350.28,Cash,Delivered,2026-05-19
763,Inaaya  Sama,Kolhapur,Odisha,Product_14,Home,1,2715.49,2715.49,Net Banking,Pending,2025-05-23
764,Riaan Arya,Kharagpur,Uttarakhand,Product_82,Fashion,1,3229.57,3229.57,Credit Card,Shipped,2025-10-11
765,Aarna Iyer,Begusarai,Madhya Pradesh,Product_14,Electronics,1,2115.63,2115.63,Cash,Shipped,2025-06-14
766,Vritika Agate,Ulhasnagar,Goa,Product_93,Home,3,1123.9,3371.7,Net Banking,Delivered,2026-03-26
767,Jivika Guha,Gangtok,Uttarakhand,Product_84,Home,3,1641.43,4924.29,UPI,Shipped,2025-09-24
768,Rasha Batta,Thane,Arunachal Pradesh,Product_21,Sports,4,2401.43,9605.72,UPI,Cancelled,2025-08-03
769,Madhup Chaudhary,Madanapalle,Tripura,Product_10,Home,1,3021.63,3021.63,Credit Card,Pending,2026-04-10
770,Dhanush Sura,Gandhinagar,Rajasthan,Product_82,Fashion,5,1356.45,6782.25,Cash,Delivered,2025-05-23
771,Faiyaz Sawhney,Bhimavaram,Himachal Pradesh,Product_32,Home,4,1649.29,6597.16,Cash,Shipped,2025-10-24
772,Myra Handa,Dhule,Mizoram,Product_52,Fashion,2,1850.88,3701.76,UPI,Pending,2026-01-18
773,Tanya Sodhi,Machilipatnam,Punjab,Product_62,Home,4,1344.79,5379.16,Net Banking,Delivered,2025-05-20
774,Jayesh Kothari,Chinsurah,Kerala,Product_32,Fashion,3,715.33,2145.99,UPI,Cancelled,2026-02-06
775,Yakshit Zacharia,Kavali,Manipur,Product_4,Electronics,2,2963.16,5926.32,Credit Card,Cancelled,2026-01-28
776,Jiya Agarwal,Begusarai,Maharashtra,Product_28,Books,2,2516.74,5033.48,Net Banking,Delivered,2025-07-13
777,Eva Gade,Mahbubnagar,Haryana,Product_2,Books,3,1218.17,3654.51,UPI,Delivered,2025-10-20
778,Tarini Badal,Raichur,Chhattisgarh,Product_79,Books,1,3516.85,3516.85,Credit Card,Cancelled,2025-07-04
779,Shalv Vohra,Raichur,Telangana,Product_57,Home,3,3969.3,11907.9,Credit Card,Pending,2026-03-31
780,Sumer Sani,Bardhaman,Manipur,Product_51,Sports,5,2150.82,10754.1,UPI,Delivered,2025-08-31
781,Khushi Basak,Anantapur,Goa,Product_45,Electronics,5,1403.01,7015.05,UPI,Delivered,2026-04-18
782,Divij Virk,Thoothukudi,Kerala,Product_48,Sports,1,2140.03,2140.03,Net Banking,Cancelled,2026-05-08
783,Yasmin Chopra,Bhalswa Jahangir Pur,Andhra Pradesh,Product_84,Home,2,3101.33,6202.66,Net Banking,Cancelled,2026-01-16
784,Seher Bir,Shahjahanpur,Andhra Pradesh,Product_95,Electronics,5,4110.3,20551.5,Cash,Cancelled,2025-10-07
785,Ivana Mangat,Alappuzha,Arunachal Pradesh,Product_93,Home,5,3442.85,17214.25,Net Banking,Shipped,2025-10-08
786,Madhup Aurora,Saharanpur,Mizoram,Product_100,Fashion,1,1327.75,1327.75,Net Banking,Delivered,2025-06-20
787,Jhanvi Thaman,Tiruppur,Goa,Product_74,Sports,4,4816.58,19266.32,UPI,Pending,2026-04-21
788,Farhan Sarkar,Ahmednagar,Odisha,Product_10,Sports,5,1657.96,8289.8,Credit Card,Shipped,2025-10-14
789,Kaira Guha,Phusro,Meghalaya,Product_7,Sports,2,3771.18,7542.36,Cash,Shipped,2026-02-15
790,Nirvi Bala,Chapra,Haryana,Product_41,Sports,5,423.05,2115.25,Net Banking,Cancelled,2025-06-11
791,Shray Sama,Bhagalpur,Bihar,Product_9,Home,5,2622.91,13114.55,Cash,Delivered,2026-05-18
792,Rohan Shukla,Srinagar,Sikkim,Product_77,Home,5,1945.93,9729.65,UPI,Shipped,2026-04-04
793,Pihu Karpe,Gandhinagar,Bihar,Product_9,Sports,3,2205.29,6615.87,Net Banking,Delivered,2026-04-20
794,Jiya Wali,Kollam,Kerala,Product_81,Electronics,4,3938.61,15754.44,Net Banking,Delivered,2025-07-01
795,Nishith Dalal,Tinsukia,Manipur,Product_92,Sports,1,3627.61,3627.61,Cash,Pending,2026-05-13
796,Vidur Dua,Akola,West Bengal,Product_87,Home,4,3831.17,15324.68,Cash,Pending,2025-08-11
797,Khushi Suresh,Mathura,Himachal Pradesh,Product_88,Sports,5,313.73,1568.65,Net Banking,Shipped,2026-04-23
798,Raghav Bhatt,Kamarhati,Himachal Pradesh,Product_60,Home,3,4884.5,14653.5,Net Banking,Pending,2026-01-07
799,Aarush Sastry,Etawah,Madhya Pradesh,Product_50,Electronics,4,985.6,3942.4,Credit Card,Cancelled,2025-12-29
800,Raghav Chopra,Thiruvananthapuram,Punjab,Product_53,Electronics,5,751.78,3758.9,UPI,Delivered,2025-12-09
801,Biju Bhalla,Aizawl,Kerala,Product_1,Books,1,4279.75,4279.75,UPI,Cancelled,2025-12-30
802,Mahika Kohli,Alwar,Tamil Nadu,Product_36,Books,3,3152.79,9458.37,UPI,Cancelled,2025-06-25
803,Jayan Bera,Delhi,Telangana,Product_54,Sports,4,4618.15,18472.6,Cash,Pending,2025-05-23
804,Shaan Agate,Thiruvananthapuram,Sikkim,Product_73,Books,3,4317.18,12951.54,UPI,Shipped,2025-10-20
805,Adah Hayre,Etawah,Jharkhand,Product_39,Electronics,1,1627.43,1627.43,Cash,Pending,2025-10-04
806,Amira Garg,Proddatur,Kerala,Product_10,Electronics,4,4312.22,17248.88,Cash,Pending,2025-12-16
807,Jayesh Buch,Dehradun,Andhra Pradesh,Product_94,Electronics,3,1448.87,4346.61,UPI,Shipped,2025-06-20
808,Mannat Sachar,Durgapur,West Bengal,Product_4,Fashion,1,916.51,916.51,Cash,Cancelled,2025-11-22
809,Yuvraj  Bir,Dhule,Uttar Pradesh,Product_34,Sports,4,3941.4,15765.6,UPI,Delivered,2025-08-22
810,Riaan Yadav,Tadepalligudem,Tripura,Product_94,Home,2,2388.14,4776.28,Credit Card,Delivered,2025-07-28
811,Ehsaan Garde,Aizawl,Himachal Pradesh,Product_100,Fashion,3,2992.95,8978.85,Cash,Delivered,2025-11-25
812,Madhav Bhattacharyya,Nanded,Rajasthan,Product_84,Fashion,4,3930.18,15720.72,UPI,Cancelled,2025-07-18
813,Prisha Arya,Bhiwandi,Punjab,Product_27,Fashion,1,4584.97,4584.97,Net Banking,Delivered,2025-11-29
814,Shayak Sankar,Gorakhpur,Assam,Product_43,Electronics,5,4093.57,20467.85,Credit Card,Cancelled,2025-06-22
815,Prisha Vala,Bhiwandi,Uttar Pradesh,Product_4,Fashion,2,4131.0,8262.0,Net Banking,Shipped,2025-10-31
816,Nitara Chawla,Guntur,Madhya Pradesh,Product_89,Books,5,2923.07,14615.35,Credit Card,Shipped,2026-01-16
817,Krish Bhatti,Thoothukudi,Uttar Pradesh,Product_60,Fashion,2,392.67,785.34,Net Banking,Pending,2025-08-11
818,Zain Arora,Haldia,Bihar,Product_55,Sports,5,2590.0,12950.0,Net Banking,Shipped,2026-01-24
819,Mahika Dalal,Hosur,Arunachal Pradesh,Product_24,Home,4,369.74,1478.96,Credit Card,Shipped,2025-08-10
820,Bhavin Kala,Kirari Suleman Nagar,Goa,Product_99,Books,3,3969.99,11909.97,Credit Card,Delivered,2025-06-21
821,Ishaan Biswas,Bongaigaon,Tamil Nadu,Product_30,Home,2,1337.87,2675.74,Cash,Shipped,2025-12-10
822,Anika Chaudhuri,Delhi,Haryana,Product_14,Sports,2,3922.45,7844.9,UPI,Pending,2025-09-05
823,Hansh Kala,Eluru,Chhattisgarh,Product_67,Electronics,3,3599.71,10799.13,UPI,Shipped,2025-10-23
824,Neelofar Mani,Pimpri-Chinchwad,Telangana,Product_12,Home,1,4072.01,4072.01,UPI,Delivered,2025-11-01
825,Damini Rau,Erode,Telangana,Product_92,Sports,1,2862.1,2862.1,Cash,Cancelled,2026-01-24
826,Aarush Iyer,Sikar,Haryana,Product_59,Electronics,4,2127.32,8509.28,Net Banking,Cancelled,2025-07-09
827,Yashvi Anne,Medininagar,Sikkim,Product_16,Books,1,4510.45,4510.45,Net Banking,Pending,2026-05-19
828,Ritvik Dubey,Gangtok,Himachal Pradesh,Product_81,Home,5,1983.4,9917.0,UPI,Pending,2026-03-28
829,Kavya Sangha,Nashik,Punjab,Product_57,Sports,4,3567.03,14268.12,Cash,Delivered,2025-12-05
830,Diya Gara,Junagadh,Meghalaya,Product_45,Home,5,2398.24,11991.2,Credit Card,Delivered,2026-04-07
831,Anvi Boase,Bidar,Assam,Product_78,Sports,4,639.97,2559.88,UPI,Shipped,2026-03-05
832,Alisha Subramanian,Raichur,Chhattisgarh,Product_1,Sports,1,3784.96,3784.96,Net Banking,Cancelled,2025-12-08
833,Riya Sankaran,Ahmedabad,West Bengal,Product_76,Electronics,2,755.45,1510.9,Cash,Delivered,2025-08-09
834,Navya Sangha,Jaipur,Arunachal Pradesh,Product_25,Home,2,3762.21,7524.42,Cash,Shipped,2025-11-21
835,Urvi Madan,Gurgaon,Meghalaya,Product_73,Books,4,3077.12,12308.48,Cash,Shipped,2026-03-03
836,Gatik Ratta,Bettiah,Kerala,Product_3,Books,1,724.08,724.08,Cash,Pending,2025-12-04
837,Vanya Loke,Udupi,Gujarat,Product_45,Sports,3,2499.06,7497.18,UPI,Shipped,2026-01-19
838,Jayant Sha,Anantapur,Goa,Product_57,Sports,5,3494.3,17471.5,UPI,Pending,2026-02-27
839,Inaaya  Ramachandran,Kolkata,Haryana,Product_57,Home,5,1905.14,9525.7,Credit Card,Shipped,2025-05-25
840,Vardaniya Hayre,Ambala,Odisha,Product_27,Home,2,2619.46,5238.92,Net Banking,Pending,2025-07-09
841,Hunar Ghosh,Yamunanagar,Chhattisgarh,Product_12,Electronics,4,4972.66,19890.64,Cash,Pending,2025-10-23
842,Neysa Banik,Faridabad,Sikkim,Product_33,Electronics,5,1086.54,5432.7,UPI,Pending,2025-07-01
843,Diya Kari,Dehradun,Nagaland,Product_84,Sports,2,3253.35,6506.7,Net Banking,Delivered,2025-10-28
844,Anvi Dara,Korba,Andhra Pradesh,Product_21,Sports,3,3278.56,9835.68,Net Banking,Shipped,2025-11-22
845,Kanav Krishnamurthy,Malda,West Bengal,Product_7,Fashion,2,4431.72,8863.44,Credit Card,Shipped,2026-01-29
846,Ivan Tara,Suryapet,Uttarakhand,Product_79,Books,3,1845.46,5536.38,Credit Card,Delivered,2025-08-24
847,Kiaan Sura,Durg,Tripura,Product_42,Electronics,2,4405.65,8811.3,Cash,Delivered,2026-03-13
848,Jayan Magar,Bhalswa Jahangir Pur,Assam,Product_46,Home,5,1567.34,7836.7,UPI,Delivered,2025-06-09
849,Gokul Kala,Davanagere,Haryana,Product_73,Books,1,3297.31,3297.31,Credit Card,Cancelled,2026-05-06
850,Dhruv Balan,Sonipat,Gujarat,Product_1,Sports,3,3671.4,11014.2,Net Banking,Cancelled,2025-11-05
851,Mannat Maharaj,Bhalswa Jahangir Pur,Andhra Pradesh,Product_77,Fashion,3,2691.59,8074.77,Cash,Shipped,2025-12-24
852,Armaan Doshi,Sonipat,Kerala,Product_7,Electronics,4,1291.54,5166.16,Cash,Shipped,2025-09-29
853,Ritvik Kumer,Hindupur,Telangana,Product_35,Electronics,2,4175.04,8350.08,Net Banking,Delivered,2026-02-02
854,Inaaya  Kota,Dharmavaram,Kerala,Product_22,Home,3,1714.97,5144.91,Net Banking,Cancelled,2026-04-05
855,Elakshi Bedi,Thrissur,Punjab,Product_81,Fashion,5,4713.86,23569.3,Net Banking,Cancelled,2026-04-09
856,Shayak Bassi,Bathinda,West Bengal,Product_97,Electronics,5,2626.89,13134.45,Net Banking,Shipped,2025-09-29
857,Sahil Krishnamurthy,Narasaraopet,Mizoram,Product_88,Home,2,1149.14,2298.28,Credit Card,Shipped,2026-02-28
858,Shayak Walla,Pallavaram,West Bengal,Product_47,Home,1,1431.22,1431.22,Cash,Delivered,2025-06-16
859,Fateh Keer,Jehanabad,Manipur,Product_56,Electronics,3,682.89,2048.67,Net Banking,Pending,2025-11-30
860,Tara Dugal,Rohtak,Punjab,Product_56,Fashion,5,1452.23,7261.15,Cash,Cancelled,2025-12-25
861,Alia Chokshi,Uluberia,Jharkhand,Product_52,Sports,3,3755.77,11267.31,Cash,Shipped,2025-11-09
862,Nishith Saxena,Dehradun,Madhya Pradesh,Product_2,Fashion,4,3018.58,12074.32,Net Banking,Pending,2025-09-16
863,Yakshit Sridhar,Ramgarh,Odisha,Product_3,Fashion,5,3383.67,16918.35,Credit Card,Cancelled,2026-03-21
864,Kismat Dyal,Durgapur,Karnataka,Product_14,Sports,3,1191.98,3575.94,Net Banking,Pending,2025-11-21
865,Kabir Sodhi,Cuttack,Gujarat,Product_15,Books,2,4499.47,8998.94,Net Banking,Delivered,2025-07-06
866,Nirvi Goswami,Surat,Punjab,Product_23,Fashion,4,2454.8,9819.2,UPI,Cancelled,2026-01-27
867,Heer Lad,Kalyan-Dombivli,Gujarat,Product_76,Home,5,1208.56,6042.8,Cash,Pending,2026-03-01
868,Veer Ratta,Surendranagar Dudhrej,Rajasthan,Product_69,Fashion,2,1502.98,3005.96,UPI,Delivered,2025-09-19
869,Purab Lal,Bhilwara,Haryana,Product_25,Sports,4,2359.67,9438.68,UPI,Delivered,2026-05-17
870,Rati Sarin,Loni,Chhattisgarh,Product_24,Electronics,3,4240.77,12722.31,UPI,Pending,2025-11-03
871,Aradhya Bala,Gandhinagar,Manipur,Product_69,Books,5,894.08,4470.4,Credit Card,Shipped,2025-10-27
872,Ryan Sheth,Thiruvananthapuram,Chhattisgarh,Product_66,Electronics,1,160.24,160.24,UPI,Pending,2025-06-02
873,Vedika Salvi,Madurai,Goa,Product_94,Electronics,5,4664.27,23321.35,Net Banking,Delivered,2025-11-29
874,Renee Swaminathan,Mahbubnagar,West Bengal,Product_34,Fashion,3,283.47,850.41,Cash,Cancelled,2025-12-01
875,Madhav Lala,Chinsurah,Mizoram,Product_62,Books,1,3504.82,3504.82,UPI,Delivered,2025-08-11
876,Kabir Goda,Bihar Sharif,Maharashtra,Product_80,Fashion,4,1888.07,7552.28,UPI,Pending,2025-12-10
877,Dhanuk Wali,Thiruvananthapuram,Andhra Pradesh,Product_32,Electronics,3,959.96,2879.88,Credit Card,Delivered,2026-02-21
878,Jivika Varghese,Thanjavur,Assam,Product_22,Electronics,1,2567.63,2567.63,Net Banking,Cancelled,2025-07-28
879,Anahi Solanki,Sasaram,Madhya Pradesh,Product_89,Sports,4,2920.55,11682.2,Net Banking,Cancelled,2025-11-18
880,Kashvi Sahota,Kota,Arunachal Pradesh,Product_36,Fashion,1,3918.3,3918.3,Net Banking,Delivered,2025-10-09
881,Mohanlal Issac,Dehradun,Goa,Product_43,Sports,5,4089.29,20446.45,Cash,Cancelled,2025-08-05
882,Drishya Bhakta,Ramagundam,Himachal Pradesh,Product_75,Sports,1,3065.46,3065.46,Cash,Pending,2026-05-13
883,Tarini Sridhar,Moradabad,Tamil Nadu,Product_95,Home,3,3198.86,9596.58,Net Banking,Pending,2026-04-18
884,Mamooty Bhardwaj,Indore,Bihar,Product_77,Fashion,2,3634.05,7268.1,Credit Card,Cancelled,2025-11-30
885,Emir Salvi,Rajkot,Tamil Nadu,Product_25,Sports,4,2014.58,8058.32,Cash,Delivered,2025-10-08
886,Piya Joshi,Gwalior,Tamil Nadu,Product_76,Home,1,4912.63,4912.63,UPI,Shipped,2026-02-07
887,Shayak Ranganathan,Mira-Bhayandar,Goa,Product_38,Sports,4,2310.77,9243.08,Net Banking,Pending,2025-11-07
888,Navya Sarraf,Navi Mumbai,Maharashtra,Product_26,Fashion,4,2713.35,10853.4,Credit Card,Delivered,2026-04-23
889,Vihaan Bahl,Alwar,Haryana,Product_88,Electronics,4,1279.91,5119.64,Cash,Shipped,2025-10-26
890,Tanya Bhalla,Mirzapur,Tamil Nadu,Product_5,Fashion,2,4367.95,8735.9,Cash,Delivered,2026-04-13
891,Baiju Khanna,Erode,Rajasthan,Product_93,Electronics,5,1867.95,9339.75,Net Banking,Pending,2026-02-24
892,Arnav Deshmukh,Imphal,Rajasthan,Product_18,Books,2,1874.52,3749.04,Credit Card,Cancelled,2026-05-13
893,Zaina Behl,Ramagundam,Gujarat,Product_73,Home,4,122.04,488.16,Cash,Delivered,2025-08-06
894,Tiya Khurana,Kamarhati,Arunachal Pradesh,Product_37,Home,3,3392.64,10177.92,Cash,Delivered,2026-02-22
895,Anika Vyas,Ambattur,Haryana,Product_68,Sports,5,1461.62,7308.1,Cash,Pending,2025-09-16
896,Hazel Aurora,Katihar,Kerala,Product_97,Sports,5,838.37,4191.85,Net Banking,Cancelled,2025-12-04
897,Bhavin Kadakia,Erode,Karnataka,Product_94,Electronics,3,4243.76,12731.28,Cash,Delivered,2026-04-13
898,Jiya Banerjee,Gorakhpur,Maharashtra,Product_25,Electronics,1,4561.4,4561.4,UPI,Shipped,2025-09-02
